id_logradouro;desc_logradouro
4412;RUA ELSON HASTENREITER
4413;RUA ELVIRA MIANO
4414;RUA ELVIRA RAMOS COUTO
4415;RUA ELYDIO PINHEIRO
4416;RUA EMANCIPACAO
4417;RUA EMANOEL CEZARIO DA CRUZ
4418;RUA EMANUEL REBELO DOS SANTOS
4419;RUA EMBAIXADOR NABUCO DE GOUVEIA
4420;RUA EMIDIO CORREA
4421;RUA EMILIA DE JESUS
4422;RUA EMILIO CONDEIXA
4423;RUA EMILIO DE MENEZES
4424;RUA EMILIO FERNANDES SANCHES
4425;RUA EMILIO FRASSON
4426;RUA EMILIO GOELDI
4427;RUA EMILIO JURK
4428;RUA EMILIO MARCONDES RIBAS
4429;RUA EMILIO OTTO
4430;RUA EMILIO POVOA
4431;RUA EMILIO ROMANI
4432;RUA EMILIO TEODORO SILVA
4433;RUA EMIRENE M DE AVILA
4434;RUA ENEIDA
4435;RUA ENETTE DUBARD
4436;RUA ENGENHEIRO ARTHUR MOURA
4437;RUA ENGENHEIRO BRANDAO
4438;RUA ENGENHEIRO DE CARVALHO
4439;RUA ENGENHEIRO GILBERTO KUHN
4440;RUA ENGENHEIRO JOAO ORTIZ
4441;RUA ENGENHEIRO JOAQUIM TOME FILHO
4442;RUA ENGENHEIRO LAFAIETE STOCKLER
4443;RUA ENGENHEIRO ROBERTO MANGE
4444;RUA ENGENHEIRO RUBENS BLEY
4445;RUA ENGENHEIRO VILLARES DA SILVA
4446;RUA ENGENHO DE DENTRO
4447;RUA ENGUDO DEEKE
4448;RUA ENOQUE MARTINS
4449;RUA ENRICO DELL ACQUA
4450;RUA EPAMINONDAS JACOME
4451;RUA EPAMINONDAS MELO DO AMARAL
4452;RUA EPAMINONDAS SOUZA PORTO
4453;RUA EPITACIO PESSOA
4454;RUA EPITACO PESSOA
4455;RUA EQUADOR
4456;RUA ERCILIA SIQUEIRA
4457;RUA ERICO VERISSIMO
4458;RUA ERMANO DE STRADELLI
4459;RUA ERMINO MACHADO
4460;RUA ERNANI AGRICOLA
4461;RUA ERNANI COTRIN
4462;RUA ERNESTO ALVES
4463;RUA ERNESTO BISCARDI
4464;RUA ERNESTO DE PAULA VEIGA
4465;RUA ERNESTO DORNELES
4466;RUA ERNESTO MOHR
4467;RUA ERVA DE LARGATO
4468;RUA ESCOCIA
4469;RUA ESCRIVA EGLECI T G CAMPANINI
4470;RUA ESMERALDA
4471;RUA ESMERALDA RONDAN
4472;RUA ESMERALDAS
4473;RUA ESPERANCA
4474;RUA ESPERANTO
4475;RUA ESPIRITO SANTO
4476;RUA EST R GRANDE PEL BR
4477;RUA ESTADOS UNIDOS
4478;RUA ESTANCIA
4479;RUA ESTANHO
4480;RUA ESTEVAO CAPRIATA
4481;RUA ESTEVAO FERNANDES
4482;RUA ESTEVAO LEAO BOURROUL
4483;RUA ESTEVES DE FREITAS
4484;RUA ESTORIL
4485;RUA ESTRADA DA PIRELE
4486;RUA ESTRELA
4487;RUA ETELVINA ALVES DE OLIVEIRA
4488;RUA ETIENE STAVIARSKI
4489;RUA EUBIA BARROSO
4490;RUA EUCLIDES BARROSO
4491;RUA EUCLIDES DA CUNHA
4492;RUA EUCLIDES GOMES DA SILVA
4493;RUA EUCLIDES MIRAGAIA
4494;RUA EUCLIDES MOREIRA
4495;RUA EUCLIDES TEIXEIRA
4496;RUA EUFRAZIA
4497;RUA EUGENIA BRANDAO
4498;RUA EUGENIO ANDRADE EGAS
4499;RUA EUGENIO DE MEDEIROS
4500;RUA EUGENIO FONTAINHA
4501;RUA EUGENIO NETTO
4502;RUA EUGENIO PORTELA
4503;RUA EUGENIO TEZOTTO
4504;RUA EUNAPIO SOUZA LEAL SEM NU
4505;RUA EURIPEDES DE PAULA
4506;RUA EURIPEDES MORAIS E SILVA
4507;RUA EUROPA UNIDA
4508;RUA EUSTAQUIO TOLEDO MACHADO
4509;RUA EUZEBIO DE OLIVEIRA
4510;RUA EVALDO CAMPOS JUNIOR
4511;RUA EVANDIL BANDEIRA
4512;RUA EVARISTO DA VEIGA
4513;RUA EVARISTO ROQUE
4514;RUA EX COMBATENTE ASSIS LUIS
4515;RUA EXPED ARMANDO DE MOURA
4516;RUA EXPEDICAO SILVIO PAGANINI
4517;RUA EXPEDICIONARIO AMERICO SOARES ACEDO
4518;RUA EXPEDICIONARIO JOAO MEDEIROS MARUJO
4519;RUA EXPEDICIONARIO JOAO ZAPELLA
4520;RUA EXPEDICIONARIO JOSE BALDINE
4521;RUA EXPEDICIONARIOS BRASILEIROS
4522;RUA EXTREMOZ
4523;RUA EZEQUIEL RAMOS
4524;RUA F
4525;RUA F 023
4526;RUA FABIO ELIAS PINTO AFONSO
4527;RUA FADEL
4528;RUA FAGUNDES VARELA
4529;RUA FAIXA DA LIGHT
4530;RUA FARID KALL HAFIZ
4531;RUA FARIZA ZAGUIR
4532;RUA FARROUPILHA
4533;RUA FATIMA
4534;RUA FAUSTINO FELIX BUENO
4535;RUA FAUSTINO MOURA
4536;RUA FAZENDA COCAIA
4537;RUA FEIJAO
4538;RUA FEIRA
4539;RUA FELICE TOSI
4540;RUA FELICIANO BICUDO
4541;RUA FELICIO BRUGNARA
4542;RUA FELICIO FERNANDES NOGUEIRA
4543;RUA FELICIO SCHETINO ROSA
4544;RUA FELICITA ROTHER
4545;RUA FELIPE CAMARAO
4546;RUA FELIPE MONTALVAO
4547;RUA FELIPE SCHMIDT
4548;RUA FELISBELA CAETANO
4549;RUA FELISBERTO PINTO MONTEIRO
4550;RUA FELISBINO DOS SANTOS
4551;RUA FELIX CORDEIRO
4552;RUA FELIX PACHECO
4553;RUA FELIZARDO GOMES
4554;RUA FERDINANDO PANATTONI
4555;RUA FERMINO
4556;RUA FERNANDES DIAS
4557;RUA FERNANDES TOURINHO
4558;RUA FERNANDO AMARAL
4559;RUA FERNANDO AMARO
4560;RUA FERNANDO BARRETO
4561;RUA FERNANDO DALTRO
4562;RUA FERNANDO FALCAO
4563;RUA FERNANDO FERRAZ DE ARRUDA
4564;RUA FERNANDO FRANCISCO DE SOUZA
4565;RUA FERNANDO GOES
4566;RUA FERNANDO HAESE
4567;RUA FERNANDO SOUTO DA SILVA
4568;RUA FERNAO DIAS FALCAO
4569;RUA FERREIRA
4570;RUA FERREIRA BRITO
4571;RUA FERREIRA DE SOUSA
4572;RUA FERREIRA PENTEADO
4573;RUA FIANDEIRAS
4574;RUA FICUS
4575;RUA FIDELANDIA
4576;RUA FIDELIS BATISTA DE AGUIAR
4577;RUA FIDELIS PAPINI
4578;RUA FIDELIS PROCOPIO BRAGA
4579;RUA FIGUEIRA
4580;RUA FIGUEIREDO DE MAGALHAES
4581;RUA FIGUEIREDO MAGALHAES
4582;RUA FILOMENA MENDONCA
4583;RUA FINLANDIA
4584;RUA FIORAVANTE B MAGLIO
4585;RUA FIORAVANTE MILANEZ
4586;RUA FIORAVANTE ROSSI
4587;RUA FIORINO D AGOSTINI
4588;RUA FIRMINO GUIMARAES OOO
4589;RUA FIRMINO MENDES
4590;RUA FIRMO DIAS DE OLIVEIRA
4591;RUA FIRMO FORTUNATO MAIA
4592;RUA FLAVIO MARQUES LISBOA
4593;RUA FLEURY GAMA
4594;RUA FLOR DA SERRA
4595;RUA FLOR DA VERDADE
4596;RUA FLOR DE ORQUIDEA
4597;RUA FLORA D ASSUNCAO GONCALVES
4598;RUA FLORA FERREIRA DE MELLO
4599;RUA FLORENCA
4600;RUA FLORENCIO DA CONCEICAO
4601;RUA FLORENCIO DE ABREU
4602;RUA FLORENCIO YGARTUA
4603;RUA FLORENTINO ALVES
4604;RUA FLORENTINO PEREIRA
4605;RUA FLORES DA CUNHA
4606;RUA FLORES DO PIAUI
4607;RUA FLORIANO PEIXOTO
4608;RUA FLORIANOPOLIS
4609;RUA FLORINHA
4610;RUA FONSECA LOBO
4611;RUA FORMIGA
4612;RUA FORTALEZA
4613;RUA FRADIQUE COUTINHO
4614;RUA FRAIBURGO
4615;RUA FRANCA
4616;RUA FRANCELINO RODRIGUES
4617;RUA FRANCESCA SAPOCHETTI CASTRUCCI
4618;RUA FRANCISCA DE OLIVEIRA RODRIGUES
4619;RUA FRANCISCA GONCALVES DE MOURA
4620;RUA FRANCISCO ALMEIDA
4621;RUA FRANCISCO ALVES
4622;RUA FRANCISCO ALVES NEGRAO
4623;RUA FRANCISCO AMARAL
4624;RUA FRANCISCO ANASTACIO CAVALCANTE
4625;RUA FRANCISCO ANTONIO DA SILVA
4626;RUA FRANCISCO ANTONIO MEIRA
4627;RUA FRANCISCO ANTUNES
4628;RUA FRANCISCO BARRONCAS
4629;RUA FRANCISCO BELLONI
4630;RUA FRANCISCO BOTELHO CARVALHO
4631;RUA FRANCISCO BRAGA DE ANDRADE
4632;RUA FRANCISCO CARVALHO DE ANDRADE
4633;RUA FRANCISCO CLAUDINO DOS SANTOS
4634;RUA FRANCISCO COIMBRA
4635;RUA FRANCISCO DA C CAMBRAIA
4636;RUA FRANCISCO DA SILVA ARRUDA
4637;RUA FRANCISCO DE ALMEIDA LARA
4638;RUA FRANCISCO DE ANGELO
4639;RUA FRANCISCO DE ASSIS
4640;RUA FRANCISCO DE ASSIS SANTANA DE SOUZA
4641;RUA FRANCISCO DE PAULA SALDANHA
4642;RUA FRANCISCO DE SOUSA E MELO
4643;RUA FRANCISCO DELLE
4644;RUA FRANCISCO DEROSSO
4645;RUA FRANCISCO DO AMARAL
4646;RUA FRANCISCO DOS SANTOS FARACO
4647;RUA FRANCISCO DUTR DE ALMEIDA
4648;RUA FRANCISCO EGIDIO DOS SANTOS
4649;RUA FRANCISCO FERREIRA FONTELES
4650;RUA FRANCISCO FIGUEREDO
4651;RUA FRANCISCO FROTA VIOLA
4652;RUA FRANCISCO FURTADO
4653;RUA FRANCISCO GLICERIO
4654;RUA FRANCISCO GOBBI
4655;RUA FRANCISCO GUERINO
4656;RUA FRANCISCO HOLANDA
4657;RUA FRANCISCO INACIO PEIXOTO
4658;RUA FRANCISCO JOAO CARLOS EBERL
4659;RUA FRANCISCO KNABBEM
4660;RUA FRANCISCO L DA FONSECA
4661;RUA FRANCISCO LOURENCO DE BARROS
4662;RUA FRANCISCO MARQUES
4663;RUA FRANCISCO MATEUS
4664;RUA FRANCISCO MENDES
4665;RUA FRANCISCO MESQUITA
4666;RUA FRANCISCO MIGLIORANZA
4667;RUA FRANCISCO MILIOLI
4668;RUA FRANCISCO MONIZ BARRETO
4669;RUA FRANCISCO MOTTIN NETO
4670;RUA FRANCISCO NUNES
4671;RUA FRANCISCO PASSOLD
4672;RUA FRANCISCO PAULI
4673;RUA FRANCISCO PEREIRA
4674;RUA FRANCISCO R DUTRA
4675;RUA FRANCISCO RAMIRO SANTOS
4676;RUA FRANCISCO RAMOS
4677;RUA FRANCISCO REBELO
4678;RUA FRANCISCO SA
4679;RUA FRANCISCO SALES
4680;RUA FRANCISCO SALLES
4681;RUA FRANCISCO SAMPAIO
4682;RUA FRANCISCO SERRANO
4683;RUA FRANCISCO VALOIS
4684;RUA FRANCISCO VIOLA
4685;RUA FRANCISCO ZANOTTO
4686;RUA FRANCISCOPFFEIFER
4687;RUA FRANCO ALFANO
4688;RUA FRANCO DA ROCHA
4689;RUA FRANK GARCIA
4690;RUA FRANSCISCO TIMM
4691;RUA FRANZ BENDA
4692;RUA FRANZ SCHUBERT
4693;RUA FREDERICO ETZBERGER
4694;RUA FREDERICO GUILHERME DUREN
4695;RUA FREDERICO LEMOS
4696;RUA FREDERICO MAURER
4697;RUA FREDERICO MEIER
4698;RUA FREDERICO MUNDSTOCK
4699;RUA FREDERICO OZANAN
4700;RUA FREI BARTOLOMEU PILAR
4701;RUA FREI CANECA
4702;RUA FREI DAMIAO
4703;RUA FREI DIONISIO
4704;RUA FREI ESTANISLAU SCHAETTE
4705;RUA FREI EUSTAQUIO
4706;RUA FREI GASPAR
4707;RUA FREI H DE COIMBRA
4708;RUA FREI HENRIQUE SCHWEEN
4709;RUA FREI JOSE THOMAS
4710;RUA FREI ODORICO VIRGA
4711;RUA FREI ORLANDO
4712;RUA FREI RUPERTO DE JESUS
4713;RUA FREI SAMUEL
4714;RUA FREI TARCISIO
4715;RUA FREI VIDAL
4716;RUA FREITAS JUNIOR
4717;RUA FRITZ ROBINSON
4718;RUA FUNDADOR MANOEL ANDRE CORREIA DOS SANTOS
4719;RUA G
4720;RUA GABRIEL BUDNY
4721;RUA GABRIEL CUSTODIO
4722;RUA GABRIEL ELIAS TECKLA
4723;RUA GABRIEL FERREIRA
4724;RUA GABRIEL GOMES
4725;RUA GABRIEL JOSE DE ALMEIDA
4726;RUA GABRIEL LEITE DE CARVALHO
4727;RUA GABRIEL TOLENTINO GONCALVES
4728;RUA GABRIELA
4729;RUA GAIVOTA
4730;RUA GAL OSORIO
4731;RUA GALAX
4732;RUA GALDENCIO RAMOS
4733;RUA GALILEIA
4734;RUA GALILEU GALILEI
4735;RUA GALILEU PASQUINELLI
4736;RUA GALVAO BUENO
4737;RUA GAMA CERQUEIRA
4738;RUA GAMA CRUZ
4739;RUA GARIBALDI
4740;RUA GASPAR CONQUEIRO
4741;RUA GATURAMO
4742;RUA GAURAMA
4743;RUA GAVIAO PEIXOTO
4744;RUA GELSON LUIZ CAPELLI
4745;RUA GENERAL ARCY DA ROCHA NOBREGA
4746;RUA GENERAL ARGOLO
4747;RUA GENERAL ARTIGAS
4748;RUA GENERAL BACELAR
4749;RUA GENERAL BERNARDO FIGUEIREDO
4750;RUA GENERAL CAMARA
4751;RUA GENERAL CANAVARRO
4752;RUA GENERAL CARNEIRO
4753;RUA GENERAL DALTRO FILHO
4754;RUA GENERAL ELDES DE SOUZA GUEDES
4755;RUA GENERAL FERNANDO VASCONCELLOS CAVALCANTI ALBUQUERQUE
4756;RUA GENERAL FLORES
4757;RUA GENERAL GLICERIO
4758;RUA GENERAL ISIDORO
4759;RUA GENERAL JOAO MANOEL
4760;RUA GENERAL MARQUES
4761;RUA GENERAL NETO
4762;RUA GENERAL NEWTON ESTILAC LEAL
4763;RUA GENERAL OSORIO
4764;RUA GENERAL POTIGUARA
4765;RUA GENERAL RENATO VARANDAS DE AZEVEDO
4766;RUA GENERAL SAMPAIO
4767;RUA GENERAL SIQUEIRA
4768;RUA GENERAL URQUISA
4769;RUA GENERINO HONORATO DA SILVA
4770;RUA GENEROSO CLEMENTE DA ROCHA
4771;RUA GENESIO CARVALHO
4772;RUA GENESIO DA CONCEICAO
4773;RUA GENESIO GAMBARRA
4774;RUA GENTIL BRAGA
4775;RUA GENTIL MORENO
4776;RUA GENTIL OTAVIANO FUNDAO SANTOS
4777;RUA GENTIL TEODORO
4778;RUA GEORG HOEFEL
4779;RUA GEORGE RAIGER
4780;RUA GERAL
4781;RUA GERALDO AX
4782;RUA GERALDO CARNEIRO
4783;RUA GERALDO DE A CABRAL
4784;RUA GERALDO DE ARAUJO SANTOS
4785;RUA GERALDO GASPERI
4786;RUA GERALDO GOMES DE SOUZA
4787;RUA GERALDO GRIMALDI
4788;RUA GERALDO JOSE MARQUES
4789;RUA GERALDO PEDRO DOS SANTOS
4790;RUA GERALDO SIQUEIRA
4791;RUA GERALDO VIEIRA
4792;RUA GERALDOMARQUES DA SILVA
4793;RUA GERINO PORTO
4794;RUA GERMANO AUGUSTO
4795;RUA GERMANO BATISTA DE SOUZA
4796;RUA GERMANO FEHR JUNIOR
4797;RUA GERMINIANO DE SOUZA
4798;RUA GERONCIO THIVES
4799;RUA GERSON OLIVEIRA
4800;RUA GERSONI NAPOLI
4801;RUA GETULIO ETRUSCO
4802;RUA GETULIO VARGAS
4803;RUA GIACOMO CECONELLO
4804;RUA GIL PRATES
4805;RUA GILBERTINA DA SILVA
4806;RUA GILBERTO ALVES RODRIGUES
4807;RUA GILDA AGUIAR KARAOGLAN
4808;RUA GIUSEPPE BIBIENA
4809;RUA GLICERIO
4810;RUA GLORIA
4811;RUA GLORIA DE DOURADOS
4812;RUA GODOFREDO VIANA
4813;RUA GOES CALMON
4814;RUA GOIAS
4815;RUA GOITACASES
4816;RUA GOITACAZES
4817;RUA GOMES CARDIM
4818;RUA GOMES CARNEIRO
4819;RUA GOMES DE CARVALHO
4820;RUA GOMES PARENTE
4821;RUA GOMES PITA
4822;RUA GONCALINO CUCHINSKI
4823;RUA GONCALO COELHO
4824;RUA GONCALO FERREIRA
4825;RUA GONCALO IBANHEZ
4826;RUA GONCALO ROLEMBERG
4827;RUA GONCALVES CRESPO
4828;RUA GONCALVES DIAS
4829;RUA GONCALVES DOS SANTOS
4830;RUA GONCALVES LEDO
4831;RUA GOVERNADOR AGAMENON MAGALHAES
4832;RUA GOVERNADOR ESTACIO COIMBRA
4833;RUA GOVERNADOR FLORENTINO AVIDOS
4834;RUA GOVERNADOR LEONEL DE MOURA BRIZOLA
4835;RUA GOVERNADOR MOISES LUPION
4836;RUA GOVERNADOR PARIGOT DE SOUZA
4837;RUA GOVERNADOR PDE TOLEDO
4838;RUA GOVERNADOR PEDRO DE TOLEDO
4839;RUA GOVERNADOR VALADARES
4840;RUA GRACILIANO ALBUQUERQUE DE SOUZA
4841;RUA GRACILIANO RAMOS
4842;RUA GRACIOSA
4843;RUA GRACIOSA FABRO
4844;RUA GRAMADO
4845;RUA GRANADA
4846;RUA GRANADA CONDOMINIO INTERLAGOS SUL
4847;RUA GRANDE
4848;RUA GRAO MOGOL
4849;RUA GRAUNA
4850;RUA GRAVATAI
4851;RUA GRECIA
4852;RUA GREGORIO BEZERA
4853;RUA GREGORIO MAGNANI
4854;RUA GREGORIO VIEGAS
4855;RUA GUABIROTUBA
4856;RUA GUACU
4857;RUA GUACUI
4858;RUA GUADALAJARA
4859;RUA GUAIANAZES
4860;RUA GUAIRA
4861;RUA GUAJAJARAS
4862;RUA GUAMA
4863;RUA GUANABARA
4864;RUA GUAPORE
4865;RUA GUARAIUVA
4866;RUA GUARANESIA
4867;RUA GUARANI
4868;RUA GUARANIS
4869;RUA GUARANY
4870;RUA GUARAPA
4871;RUA GUARAPARI
4872;RUA GUARAPUAVA
4873;RUA GUARARAPES
4874;RUA GUARATUBA
4875;RUA GUARUJA
4876;RUA GUATEMALA
4877;RUA GUIDO DUARTE
4878;RUA GUIDO OTTO
4879;RUA GUIDO PECCHIO
4880;RUA GUIHEI VATANABE
4881;RUA GUILHERME BAER
4882;RUA GUILHERME BRUST
4883;RUA GUILHERME DANCKER
4884;RUA GUILHERME KOCK
4885;RUA GUILHERME MARCONI
4886;RUA GUILHERME ROCHA
4887;RUA GUILHERME WEISS
4888;RUA GUINLE
4889;RUA GUIRA
4890;RUA GUIRICEMA
4891;RUA GUISELLA
4892;RUA GUSMAO VAZ LOBO
4893;RUA GUSTAVE DORE
4894;RUA GUSTAVO CAPANEMA
4895;RUA GUSTAVO KABITSCHKE
4896;RUA GUSTAVO MACIEL
4897;RUA GUSTAVO WIENANDTS
4898;RUA GUSTAVO ZIMMERMANN
4899;RUA H
4900;RUA HADDOCK LOBO
4901;RUA HANNA ABDUCH
4902;RUA HARMONIA
4903;RUA HARROLD LAFFIN
4904;RUA HAYDEN
4905;RUA HEITOR DE MORAIS
4906;RUA HEITOR LIBERATO
4907;RUA HEITOR MACHADO DE CAMPOS
4908;RUA HEITOR PENTEADO
4909;RUA HELCIO ANDRADE
4910;RUA HELEN KELLER
4911;RUA HELENA DE OLIVEIRA
4912;RUA HELENA RONICCE MARCIANO
4913;RUA HELEODORO ALVES SALGUEIRO
4914;RUA HELIO DE OLIVEIRA
4915;RUA HELIO MANZONI
4916;RUA HELIO NEGRINI
4917;RUA HELMUTH SMIDT
4918;RUA HELVECIO GOMES PIMENTA
4919;RUA HENRIQUE BUTZKE
4920;RUA HENRIQUE DIAS
4921;RUA HENRIQUE PAES DE ALMEIDA
4922;RUA HENRIQUE SAVI
4923;RUA HENRIQUE VERA DO NASCIMENTO
4924;RUA HENRY GORCEIX
4925;RUA HERACLIO VILAR
4926;RUA HERCILIA
4927;RUA HERCULANO CASTANHEIRA
4928;RUA HERCULANO LIVRAMENTO
4929;RUA HERMINIO ALVES DE QUEIROZ
4930;RUA HERMINIO BLACKMAM
4931;RUA HERWIS
4932;RUA HIERAPOLIS
4933;RUA HILARIO DE GOUVEIA
4934;RUA HILDA PIANARO AUGUSTO
4935;RUA HILDEBRANDO SIQUEIRA
4936;RUA HILTON NOGUEIRA
4937;RUA HILTON SILVA CAVALCANTI
4938;RUA HIRAN LEITE DE ABREU
4939;RUA HOLANDA
4940;RUA HOMERO BATISTA
4941;RUA HOMERO C DE OLIVEIRA
4942;RUA HOMERO DE MIRANDA GOMES
4943;RUA HOMERO DE SOUZA
4944;RUA HONDURAS
4945;RUA HONORATO BONFIM
4946;RUA HONORATO DE CARVALHO
4947;RUA HONORATO SILVA LOT STA TEREZINHA
4948;RUA HONORIO MAIA
4949;RUA HONORIO SILVEIRA DIAS
4950;RUA HORIZONTINA
4951;RUA HUGO CARLOS SABOIA
4952;RUA HUGO CAROTINI
4953;RUA HUGO REGIS DOS REIS
4954;RUA HUGO WOLF
4955;RUA HUMAITA
4956;RUA HUMBERTO DE CAMPOS
4957;RUA HUMBERTO MONTE
4958;RUA HUMBERTO PICCININ
4959;RUA HUMBERTO PORFILIO CORTES
4960;RUA HUMBERTO SERRANO
4961;RUA HUNGRIA
4962;RUA HUXLEY
4963;RUA I
4964;RUA IACANGA
4965;RUA IARA
4966;RUA IARA RODRIGUES DE ARAUJO
4967;RUA IBAITI
4968;RUA IBIATE
4969;RUA IBIPETUBA
4970;RUA IBRAHIM NOBRE
4971;RUA IBSEN DA COSTA MANSO
4972;RUA ICARAI
4973;RUA ICICARIBA
4974;RUA IDALINA SCHWEMBER
4975;RUA IDALY SCHIO
4976;RUA IEDA
4977;RUA IGARATA
4978;RUA IGNACIO XAVIER
4979;RUA IGNES MENDES DE ABREU
4980;RUA IGUACU
4981;RUA IGUAPE
4982;RUA IGUATAMA
4983;RUA ILDEFONSO MUNHOS ROCHA
4984;RUA ILHA BELA
4985;RUA ILHA DE CAPRI
4986;RUA ILHEUS
4987;RUA ILICINIA
4988;RUA IMBE
4989;RUA IMBIRAS
4990;RUA IMBIRUCU DE DENTRO
4991;RUA IMPERATRIZ LEOPOLDINA
4992;RUA IMPERATRIZ TEREZA CRISTINA
4993;RUA IMPERIAL
4994;RUA IMPERIAL SERRANO
4995;RUA INACIO DE ARAUJO
4996;RUA INACIO LUIZ PINTO
4997;RUA INACIO MONTEIRO
4998;RUA INAJAROBA
4999;RUA INALDO MORAES ACIOLY
5000;RUA INCONFIDENTES
5001;RUA INDEPENDENCIA
5002;RUA INDIA
5003;RUA INDIA TAGLIAVINI POLACHINI
5004;RUA INDIANA
5005;RUA INDUSTRIAL
5006;RUA INES
5007;RUA INES BERTUOL
5008;RUA INES DE OLIVEIRA LEITAO
5009;RUA INES MONTEIRO
5010;RUA INHAMBU
5011;RUA INHAMBUGUACU
5012;RUA INTENDENTE JOAO NUNES VIEIRA
5013;RUA INTENDENTE JOSE PEDRO
5014;RUA IOLANDA GUIMARAES
5015;RUA IPADU
5016;RUA IPANEMA
5017;RUA IPE
5018;RUA IPIRANGA
5019;RUA IPIXUNA
5020;RUA IRANI
5021;RUA IRAPUA
5022;RUA IREMAR VILARIM
5023;RUA IRENE RODRIGUES SOARES
5024;RUA IRIA RIBEIRO DE SENZI
5025;RUA IRINEU VILELA VEIGA
5026;RUA IRIS
5027;RUA IRLANDA
5028;RUA IRMA BAZET
5029;RUA IRMA DULCE
5030;RUA IRMA GELTRUDES
5031;RUA IRMA IVONE DRUMOND
5032;RUA IRMA MARIA ROSA
5033;RUA IRMA TEOFANA
5034;RUA IRMAO JOSE SION
5035;RUA IRMAOS D ANGELO
5036;RUA IRMAS LIMA
5037;RUA ISAAC MELEM
5038;RUA ISABEL DE GAMBOA
5039;RUA ISABEL O VINAS
5040;RUA ISABEL OCASO
5041;RUA ISAURA FREIRE
5042;RUA ISHITI EGAMI
5043;RUA ISIDORO BERTAGLIA
5044;RUA ISMAEL TINO LIMA E SILVA
5045;RUA ISRAEL PINHEIRO
5046;RUA ITABAPOAN
5047;RUA ITABERABA
5048;RUA ITACARAMBI
5049;RUA ITACEMA
5050;RUA ITAIPAVA
5051;RUA ITAIU
5052;RUA ITAJAI
5053;RUA ITAJUBA
5054;RUA ITALIA
5055;RUA ITALIVIO DE SOUZA PAEL
5056;RUA ITAMARATI
5057;RUA ITAMATAI
5058;RUA ITAMBE
5059;RUA ITANHAEM
5060;RUA ITANHOMI
5061;RUA ITAPECHINGA
5062;RUA ITAPECURU MIRIM
5063;RUA ITAPEROA
5064;RUA ITAPETINGA
5065;RUA ITAPINA
5066;RUA ITAPORANGA
5067;RUA ITAQUAQUECETUBA
5068;RUA ITAQUERA
5069;RUA ITAQUI
5070;RUA ITAREMA
5071;RUA ITINGUCU
5072;RUA ITUIUTABA
5073;RUA IVA
5074;RUA IVAI
5075;RUA IVALDO MARINHO
5076;RUA IVAN MAYA DE VASCONCELOS
5077;RUA IVO VARELA
5078;RUA IVOTI
5079;RUA IZAAC FERREIRA DA CRUZ
5080;RUA IZAURINA RIBEIRO FEITOSA
5081;RUA IZIDIO GALDINO DA SILVA
5082;RUA IZIDORO MAES
5083;RUA J
5084;RUA J 017
5085;RUA J DOURADO
5086;RUA J F OLIVEIRA
5087;RUA J K
5088;RUA JABIBERI
5089;RUA JABOTINGUERA
5090;RUA JACARAIPE
5091;RUA JACARANDA JARDIM BELA VISTA
5092;RUA JACARANDAS
5093;RUA JACAREZINHO
5094;RUA JACI
5095;RUA JACINTO FERRER
5096;RUA JACINTO GODOY GOMES
5097;RUA JACIR STRINGHINI
5098;RUA JACOB CSIPATI
5099;RUA JACOB EMERICK
5100;RUA JACOB FEDALTO
5101;RUA JACOB GREMMELMAIER
5102;RUA JACOB WEINGARTNER
5103;RUA JACOFER
5104;RUA JACUI
5105;RUA JAGUARAO
5106;RUA JAGUARI
5107;RUA JAGUATIRICAS
5108;RUA JAIME MARTINELLI
5109;RUA JAIME OVALE
5110;RUA JAIME TORRES
5111;RUA JAIME VIEIRA LIMA
5112;RUA JAIR DE MELLO VIANA
5113;RUA JAIRO DE ALMEIDA MACHADO
5114;RUA JAIRO TINOCO
5115;RUA JALES
5116;RUA JAMAICA
5117;RUA JAMBEIRO
5118;RUA JAMES HOLLAND
5119;RUA JAMISSON COSTA
5120;RUA JANDIRA WANDERLEY BASTOS
5121;RUA JANETE CLAIR
5122;RUA JANGADEIROS ALAGOANOS
5123;RUA JANUARIO CAFFARO
5124;RUA JANUARIO PEREIRA
5125;RUA JANUARIO RODRIGUES
5126;RUA JANUARIO ZINGARO
5127;RUA JAPAO
5128;RUA JARAGUA
5129;RUA JARAGUA DO SUL
5130;RUA JASMIM
5131;RUA JASON XAVIER DE BARROS
5132;RUA JATOBA
5133;RUA JAU
5134;RUA JAURY HEIRTOR DE SOUZA
5135;RUA JAVAES
5136;RUA JAVARI
5137;RUA JAVRI
5138;RUA JAYME MONTEIRO
5139;RUA JEAN DE LA HUERTA
5140;RUA JENER DE SOUSA
5141;RUA JEQUIE
5142;RUA JEQUITIBA
5143;RUA JEREMIAS PEREIRA
5144;RUA JERONIMO ASSUNCAO
5145;RUA JERONIMO COELHO
5146;RUA JERONIMO DE LEMOS
5147;RUA JERONIMO DE ORNELAS
5148;RUA JERONIMO MARTINS DO NASCIMENTO
5149;RUA JERONIMO RIBEIRO
5150;RUA JESUINO ARRUDA
5151;RUA JETAIBA
5152;RUA JIPARANA
5153;RUA JJ SEABRA
5154;RUA JK
5155;RUA JOALI MORAIS DE MEDEIROS
5156;RUA JOAN ELLN NOWEL
5157;RUA JOANA D ARC
5158;RUA JOANA KALIL
5159;RUA JOAO ADOLFO
5160;RUA JOAO ALFREDO
